company_id,year,free_cash_flow,cfo_quality_period,cfo_quality_5yr_avg,cfo_quality_label,capex_intensity_pct,capex_intensity_label,fcf_conversion,cfo_sign,cfi_sign,cff_sign,pattern_label
SUNPHARMA,Mar 2019,1886.0,0.68,1.07,High,1.07,Asset Light,0.3,+,-,-,Shareholder Returns
SUNPHARMA,Mar 2020,4330.0,1.57,1.17,High,6.78,Moderate,0.62,+,-,-,Shareholder Returns
SUNPHARMA,Mar 2021,6577.0,2.72,1.48,High,1.21,Asset Light,0.78,+,+,-,Liquidating Assets
SUNPHARMA,Mar 2022,3429.0,2.65,1.83,High,14.37,Capital Intensive,0.33,+,-,-,Shareholder Returns
SUNPHARMA,Mar 2023,-2261.0,0.58,1.64,High,16.45,Capital Intensive,-0.19,+,-,+,Mixed
SUNPHARMA,Mar 2024,11372.0,1.26,1.76,High,1.57,Asset Light,0.87,+,-,-,Shareholder Returns
TATACONSUM,Mar 2013,197.0,0.39,0.39,Accrual Risk,0.33,Asset Light,0.26,+,+,+,Cash Accumulator
TATACONSUM,Mar 2014,421.0,0.83,0.61,Moderate,0.01,Asset Light,0.56,+,-,-,Reinvestor
TATACONSUM,Mar 2015,211.0,1.53,0.92,Moderate,2.59,Asset Light,0.27,+,-,-,Reinvestor
TATACONSUM,Mar 2016,261.0,,0.92,Moderate,2.18,Asset Light,0.71,+,+,-,Liquidating Assets
TATACONSUM,Mar 2017,886.0,1.63,1.09,High,2.14,Asset Light,1.12,+,+,-,Liquidating Assets
TATACONSUM,Mar 2018,325.0,0.64,1.16,High,0.45,Asset Light,0.39,+,-,-,Shareholder Returns
TATACONSUM,Mar 2019,263.0,0.46,1.06,High,0.73,Asset Light,0.33,+,+,-,Liquidating Assets
TATACONSUM,Mar 2020,460.0,2.35,1.27,High,6.45,Moderate,0.36,+,-,-,Shareholder Returns
TATACONSUM,Mar 2021,1310.0,1.78,1.37,High,2.98,Asset Light,0.85,+,-,-,Shareholder Returns
TATACONSUM,Mar 2022,199.0,1.49,1.34,High,10.6,Capital Intensive,0.12,+,-,-,Shareholder Returns
TATACONSUM,Mar 2023,627.0,1.11,1.44,High,6.05,Moderate,0.34,+,-,-,Shareholder Returns
TATACONSUM,Mar 2024,26.0,1.59,1.66,High,12.57,Capital Intensive,0.01,+,-,+,Mixed
TATAMOTORS,Mar 2013,-806.0,2.22,2.22,High,12.17,Capital Intensive,-0.03,+,-,-,Shareholder Returns
TATAMOTORS,Mar 2014,8160.0,2.57,2.4,High,12.02,Capital Intensive,0.23,+,-,-,Shareholder Returns
TATAMOTORS,Mar 2015,-701.0,2.52,2.44,High,13.77,Capital Intensive,-0.02,+,-,+,Mixed
TATAMOTORS,Mar 2016,1206.0,3.25,2.64,High,13.44,Capital Intensive,0.03,+,-,-,Shareholder Returns
TATAMOTORS,Mar 2017,-9372.0,4.0,2.91,High,14.67,Capital Intensive,-0.32,+,-,+,Mixed
TATAMOTORS,Mar 2018,-1282.0,2.62,2.99,High,8.62,Capital Intensive,-0.04,+,-,+,Mixed
TATAMOTORS,Mar 2019,-1987.0,,3.1,High,6.91,Moderate,-0.08,+,-,+,Mixed
TATAMOTORS,Mar 2020,-6482.0,,3.29,High,12.68,Capital Intensive,-0.36,+,-,+,Mixed
TATAMOTORS,Mar 2021,3329.0,,3.31,High,10.28,Capital Intensive,0.1,+,-,+,Mixed
TATAMOTORS,Mar 2022,9839.0,,2.62,High,1.6,Asset Light,0.4,+,-,-,Shareholder Returns
TATAMOTORS,Mar 2023,19971.0,13.16,13.16,High,4.46,Moderate,0.63,+,-,-,Shareholder Returns
TATAMOTORS,Mar 2024,45133.0,2.14,7.65,High,5.2,Moderate,0.76,+,-,-,Shareholder Returns
TATAPOWER,Mar 2013,-740.0,26.72,26.72,High,12.13,Capital Intensive,-0.13,+,-,-,Shareholder Returns
TATAPOWER,Mar 2014,2874.0,540.25,283.49,High,10.1,Capital Intensive,0.42,+,-,-,Shareholder Returns
TATAPOWER,Mar 2015,2116.0,13.09,193.35,High,11.51,Capital Intensive,0.34,+,-,-,Shareholder Returns
TATAPOWER,Mar 2016,5610.0,9.43,147.37,High,6.12,Moderate,2.67,+,-,-,Shareholder Returns
TATAPOWER,Mar 2017,-359.0,6.38,119.17,High,26.73,Capital Intensive,-0.07,+,-,+,Mixed
TATAPOWER,Mar 2018,4852.0,2.44,114.32,High,5.63,Moderate,2.11,+,-,-,Shareholder Returns
TATAPOWER,Mar 2019,4302.0,1.76,6.62,High,0.91,Asset Light,1.4,+,-,-,Shareholder Returns
TATAPOWER,Mar 2020,6882.0,5.6,5.12,High,1.69,Asset Light,1.01,+,-,-,Shareholder Returns
TATAPOWER,Mar 2021,9338.0,5.8,4.4,High,3.04,Moderate,1.35,+,+,-,Liquidating Assets
TATAPOWER,Mar 2022,443.0,3.1,3.74,High,14.6,Capital Intensive,0.06,+,-,-,Shareholder Returns
TATAPOWER,Mar 2023,-97.0,1.88,3.63,High,13.18,Capital Intensive,-0.01,+,-,+,Mixed
TATAPOWER,Mar 2024,3569.0,2.94,3.86,High,14.69,Capital Intensive,0.33,+,-,-,Shareholder Returns
TATASTEEL,Mar 2013,936.0,,,,9.72,Capital Intensive,0.24,+,-,-,Reinvestor
TATASTEEL,Mar 2014,-2232.0,3.59,3.59,High,10.35,Capital Intensive,-0.14,+,-,+,Mixed
TATASTEEL,Mar 2015,2859.0,,3.59,High,6.47,Moderate,0.84,+,-,-,Shareholder Returns
TATASTEEL,Mar 2016,2661.0,,3.59,High,8.62,Capital Intensive,,+,-,-,Shareholder Returns
TATASTEEL,Mar 2017,1334.0,,3.59,High,8.45,Capital Intensive,0.1,+,-,-,Shareholder Returns
TATASTEEL,Mar 2018,-3707.0,0.45,2.02,High,9.52,Capital Intensive,-0.17,+,-,+,Mixed
TATASTEEL,Mar 2019,-3840.0,2.78,1.61,High,18.5,Capital Intensive,-0.13,+,-,-,Shareholder Returns
TATASTEEL,Mar 2020,6157.0,17.18,6.8,High,10.02,Capital Intensive,0.35,+,-,-,Shareholder Returns
TATASTEEL,Mar 2021,34890.0,5.41,6.46,High,6.04,Moderate,1.14,+,-,-,Shareholder Returns
TATASTEEL,Mar 2022,33476.0,1.06,5.38,High,4.47,Moderate,0.53,+,-,-,Shareholder Returns
TATASTEEL,Mar 2023,3504.0,2.69,5.82,High,7.47,Moderate,0.11,+,-,-,Shareholder Returns
TATASTEEL,Mar 2024,6048.0,,6.58,High,6.22,Moderate,0.27,+,-,-,Shareholder Returns
TCS,Mar 2013,5577.0,0.83,0.83,Moderate,9.59,Capital Intensive,0.31,+,-,-,Reinvestor
TCS,Mar 2014,5299.0,0.76,0.79,Moderate,11.55,Capital Intensive,0.21,+,-,-,Reinvestor
TCS,Mar 2015,17562.0,0.97,0.85,Moderate,1.91,Asset Light,0.72,+,-,-,Reinvestor
TCS,Mar 2016,14099.0,0.79,0.84,Moderate,4.61,Moderate,0.46,+,-,-,Reinvestor
TCS,Mar 2017,8328.0,0.96,0.86,Moderate,14.32,Capital Intensive,0.26,+,-,-,Reinvestor
TCS,Mar 2018,28171.0,0.97,0.89,Moderate,2.52,Asset Light,0.87,+,+,-,Liquidating Assets
TCS,Mar 2019,30238.0,0.91,0.92,Moderate,1.12,Asset Light,0.77,+,+,-,Liquidating Assets
TCS,Mar 2020,41337.0,1.0,0.93,Moderate,5.71,Moderate,0.98,+,+,-,Liquidating Assets
TCS,Mar 2021,30846.0,1.19,1.01,High,4.85,Moderate,0.66,+,-,-,Shareholder Returns
TCS,Mar 2022,39211.0,1.04,1.02,High,0.38,Asset Light,0.74,+,-,-,Shareholder Returns
TCS,Mar 2023,42513.0,0.99,1.03,High,0.24,Asset Light,0.72,+,+,-,Liquidating Assets
TCS,Mar 2024,50429.0,0.96,1.04,High,2.53,Asset Light,0.78,+,+,-,Liquidating Assets
TCS,Mar-13,5577.0,,1.04,High,,,,+,-,-,Shareholder Returns
TCS,Mar-14,5299.0,,1.0,Moderate,,,,+,-,-,Reinvestor
TCS,Mar-15,17562.0,,0.97,Moderate,,,,+,-,-,Reinvestor
TCS,Mar-16,14099.0,,0.96,Moderate,,,,+,-,-,Reinvestor
TCS,Mar-17,8328.0,,,,,,,+,-,-,Reinvestor
TCS,Mar-18,28171.0,,,,,,,+,+,-,Liquidating Assets
TCS,Mar-19,30238.0,,,,,,,+,+,-,Liquidating Assets
TCS,Mar-20,41337.0,,,,,,,+,+,-,Liquidating Assets
TCS,Mar-21,30846.0,,,,,,,+,-,-,Reinvestor
TCS,Mar-22,39211.0,,,,,,,+,-,-,Reinvestor
TCS,Mar-23,42513.0,,,,,,,+,+,-,Liquidating Assets
TCS,Mar-24,50429.0,,,,,,,+,+,-,Liquidating Assets
TECHM,Mar 2013,233.0,0.65,0.65,Moderate,9.05,Capital Intensive,0.16,+,-,+,Mixed
TECHM,Mar 2014,1887.0,0.52,0.58,Moderate,1.55,Asset Light,0.45,+,+,-,Liquidating Assets
TECHM,Mar 2015,583.0,0.92,0.7,Moderate,8.24,Capital Intensive,0.14,+,-,-,Reinvestor
TECHM,Mar 2016,1684.0,1.04,0.78,Moderate,5.48,Moderate,0.4,+,-,-,Reinvestor
TECHM,Mar 2017,1178.0,1.43,0.91,Moderate,9.93,Capital Intensive,0.28,+,-,-,Reinvestor
TECHM,Mar 2018,235.0,0.94,0.97,Moderate,10.79,Capital Intensive,0.05,+,-,-,Reinvestor
TECHM,Mar 2019,2328.0,1.03,1.07,High,6.06,Moderate,0.37,+,-,-,Shareholder Returns
TECHM,Mar 2020,5439.0,1.12,1.11,High,2.93,Asset Light,0.99,+,+,-,Liquidating Assets
TECHM,Mar 2021,2661.0,1.86,1.28,High,14.35,Capital Intensive,0.39,+,-,-,Shareholder Returns
TECHM,Mar 2022,5765.0,0.94,1.18,High,1.08,Asset Light,0.72,+,+,-,Liquidating Assets
TECHM,Mar 2023,5346.0,1.15,1.22,High,0.42,Asset Light,0.69,+,-,-,Shareholder Returns
TECHM,Mar 2024,5058.0,2.66,1.55,High,2.53,Asset Light,1.12,+,-,-,Shareholder Returns
TITAN,Mar 2013,411.0,0.76,0.76,Moderate,1.4,Asset Light,0.41,+,-,-,Reinvestor
TITAN,Mar 2014,-826.0,-0.76,0.0,Accrual Risk,2.48,Asset Light,-0.79,-,-,+,Growth Funded by Debt
TITAN,Mar 2015,385.0,0.62,0.21,Accrual Risk,0.99,Asset Light,0.33,+,-,-,Reinvestor
TITAN,Mar 2016,417.0,0.85,0.37,Accrual Risk,1.41,Asset Light,0.44,+,-,-,Reinvestor
TITAN,Mar 2017,759.0,2.46,0.79,Moderate,7.19,Moderate,0.65,+,-,-,Reinvestor
TITAN,Mar 2018,47.0,-0.05,0.62,Moderate,0.61,Asset Light,0.03,-,+,-,Distress Signal
TITAN,Mar 2019,446.0,0.89,0.95,Moderate,4.03,Moderate,0.22,+,-,-,Reinvestor
TITAN,Mar 2020,-113.0,-0.23,0.78,Moderate,1.12,Asset Light,-0.05,-,+,-,Distress Signal
TITAN,Mar 2021,1340.0,4.25,1.46,High,12.93,Capital Intensive,0.78,+,-,-,Shareholder Returns
TITAN,Mar 2022,441.0,-0.33,0.91,Moderate,4.05,Moderate,0.13,-,+,-,Distress Signal
TITAN,Mar 2023,-444.0,0.42,1.0,Moderate,4.47,Moderate,-0.09,+,-,+,Mixed
TITAN,Mar 2024,1506.0,0.48,0.92,Moderate,0.37,Asset Light,0.28,+,-,-,Reinvestor
TORNTPHARM,Mar 2013,-94.0,0.35,0.35,Accrual Risk,7.71,Moderate,-0.13,+,-,+,Mixed
TORNTPHARM,Mar 2014,181.0,0.9,0.62,Moderate,10.02,Capital Intensive,0.19,+,-,+,Mixed
TORNTPHARM,Mar 2015,-1303.0,1.08,0.78,Moderate,45.58,Capital Intensive,-1.28,+,-,+,Mixed
TORNTPHARM,Mar 2016,1873.0,1.58,0.98,Moderate,13.0,Capital Intensive,0.69,+,-,-,Reinvestor
TORNTPHARM,Mar 2017,211.0,1.08,1.0,Moderate,13.72,Capital Intensive,0.15,+,-,-,Reinvestor
TORNTPHARM,Mar 2018,-3783.0,1.32,1.19,High,78.61,Capital Intensive,-2.8,+,-,+,Mixed
TORNTPHARM,Mar 2019,1552.0,4.12,1.84,High,3.21,Moderate,0.78,+,-,-,Shareholder Returns
TORNTPHARM,Mar 2020,1622.0,1.36,1.89,High,2.88,Asset Light,0.75,+,+,-,Liquidating Assets
TORNTPHARM,Mar 2021,1561.0,1.6,1.9,High,5.55,Moderate,0.63,+,-,-,Shareholder Returns
TORNTPHARM,Mar 2022,1607.0,2.32,2.14,High,2.3,Asset Light,0.66,+,-,-,Shareholder Returns
TORNTPHARM,Mar 2023,33.0,1.9,2.26,High,24.27,Capital Intensive,0.01,+,-,+,Mixed
TORNTPHARM,Mar 2024,3106.0,1.97,1.83,High,1.49,Asset Light,0.92,+,-,-,Shareholder Returns
TRENT,Mar 2013,-245.0,,,,12.95,Capital Intensive,-49.0,+,-,+,Mixed
TRENT,Mar 2014,-94.0,,,,2.06,Asset Light,,-,-,-,Pre-Revenue
TRENT,Mar 2015,-316.0,-0.08,-0.08,Accrual Risk,13.4,Capital Intensive,-3.59,-,-,+,Growth Funded by Debt
TRENT,Mar 2016,11.0,1.98,0.95,Moderate,5.81,Moderate,0.12,+,-,-,Reinvestor
TRENT,Mar 2017,58.0,1.2,1.03,High,2.43,Asset Light,0.43,+,-,-,Shareholder Returns
TRENT,Mar 2018,73.0,0.89,1.0,Moderate,0.19,Asset Light,0.35,+,-,-,Reinvestor
TRENT,Mar 2019,-16.0,0.22,0.84,Moderate,1.41,Asset Light,-0.07,+,-,+,Mixed
TRENT,Mar 2020,-448.0,3.41,1.54,High,23.21,Capital Intensive,-0.85,+,-,+,Mixed
TRENT,Mar 2021,303.0,,1.43,High,0.69,Asset Light,2.66,+,+,-,Liquidating Assets
TRENT,Mar 2022,114.0,1.66,1.54,High,1.24,Asset Light,0.19,+,+,-,Liquidating Assets
TRENT,Mar 2023,492.0,1.51,1.7,High,1.25,Asset Light,0.44,+,-,-,Shareholder Returns
TRENT,Mar 2024,841.0,0.91,1.87,High,4.11,Moderate,0.43,+,-,-,Shareholder Returns
TVSMOTOR,Mar 2013,344.0,2.34,2.34,High,1.6,Asset Light,0.79,+,-,-,Shareholder Returns
TVSMOTOR,Mar 2014,235.0,2.51,2.42,High,2.8,Asset Light,0.48,+,-,-,Shareholder Returns
TVSMOTOR,Mar 2015,-332.0,0.25,1.7,High,4.05,Moderate,-0.55,+,-,+,Mixed
TVSMOTOR,Mar 2016,331.0,2.18,1.82,High,5.32,Moderate,0.4,+,-,-,Shareholder Returns
TVSMOTOR,Mar 2017,-20.0,1.35,1.73,High,5.69,Moderate,-0.02,+,-,-,Shareholder Returns
TVSMOTOR,Mar 2018,-741.0,0.53,1.36,High,6.7,Moderate,-0.47,+,-,+,Mixed
TVSMOTOR,Mar 2019,-2022.0,-1.27,0.61,Moderate,5.48,Moderate,-0.93,-,-,+,Growth Funded by Debt
TVSMOTOR,Mar 2020,-717.0,0.58,0.67,Moderate,5.78,Moderate,-0.32,+,-,+,Mixed
TVSMOTOR,Mar 2021,269.0,1.89,0.62,Moderate,4.54,Moderate,0.12,+,-,+,Mixed
TVSMOTOR,Mar 2022,-3046.0,-2.15,-0.08,Accrual Risk,6.04,Moderate,-1.11,-,-,+,Growth Funded by Debt
TVSMOTOR,Mar 2023,-5713.0,-3.37,-0.86,Accrual Risk,4.09,Moderate,-1.42,-,-,+,Growth Funded by Debt
TVSMOTOR,Mar 2024,-2254.0,-0.7,-0.75,Accrual Risk,2.56,Asset Light,-0.41,-,-,+,Growth Funded by Debt
